id,year,type,group,portfolio,time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM,REN_COMM,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
,2024,in-force,onerous,1,31/07/2077,1023943.5,935480.9,18116.42,0,36346,47899.98,11340.49,30554.55,0,0,0,0,0,0,0,88408.33,278323020.2
,2024,in-force,onerous,1,31/08/2077,1019526.73,933334.07,17962.23,0,36109.5,48469.39,11301.66,30711.89,0,0,0,0,0,0,0,87797.39,276416139.8
,2024,in-force,onerous,1,30/09/2077,1014884.89,930925.26,17800.83,0,35874.84,46749.22,11259.82,30871.06,0,0,0,0,0,0,0,86084.63,274494551.6
,2024,in-force,onerous,1,31/10/2077,1010498.24,928751.29,17648.9,0,35640.43,48060.04,11220.74,31030.1,0,0,0,0,0,0,0,85842.91,272613638.4
,2024,in-force,onerous,1,30/11/2077,1006392.01,926838.95,17507.18,0,35406.12,49553.59,11184.72,31188.99,0,0,0,0,0,0,0,85707.21,270776215.6
,2024,in-force,onerous,1,31/12/2077,1002580.52,925203.73,17375.99,0,35171.85,51162.98,11151.95,31347.73,0,0,0,0,0,0,0,85645.92,268983836.2
,2024,in-force,onerous,1,31/01/2078,997972.59,922717.25,17217.76,0,34941.28,45879.48,11109.34,31510.58,0,0,0,0,0,0,0,82251.73,267110378.5
,2024,in-force,onerous,1,28/02/2078,992377.86,919181.51,17026.58,0,34715.2,39350.4,11054.61,31677.97,0,0,0,0,0,0,0,78223.41,265133795.6
,2024,in-force,onerous,1,31/03/2078,987881.1,916752.42,16874.71,0,34486.59,45935.79,11012.78,31841.57,0,0,0,0,0,0,0,80540.04,263294811.8
,2024,in-force,onerous,1,30/04/2078,984367.51,915313.21,16757.4,0,34255.71,51861.56,10982.47,32002.18,0,0,0,0,0,0,0,82589.91,261580048.8
,2024,in-force,onerous,1,31/05/2078,981619.44,914640.44,16666.52,0,34023.17,56470.47,10961.09,32160.92,0,0,0,0,0,0,0,84047.83,259964247.5
,2024,in-force,onerous,1,30/06/2078,979640.24,914739,16601.66,0,33788.84,61145.96,10948.68,32317.99,0,0,0,0,0,0,0,85577.15,258447680.6
,2024,in-force,onerous,1,31/07/2078,974914.94,912097.34,16434.48,0,33566.61,47833.56,10914.32,32469.8,0,0,0,0,0,0,0,78715.56,256559166.3
,2024,in-force,onerous,1,31/08/2078,970322.8,909565.75,16273.11,0,33344.97,48408.76,10881.29,32622.05,0,0,0,0,0,0,0,78148.71,254696555.4
,2024,in-force,onerous,1,30/09/2078,965528.55,906792.26,16106.3,0,33124.96,46695.34,10845.05,32776.81,0,0,0,0,0,0,0,76465.82,252823947.3
,2024,in-force,onerous,1,31/10/2078,960973.16,904240.49,15948.91,0,32905.22,48011.2,10811.58,32931.25,0,0,0,0,0,0,0,76274.43,250988332.4
,2024,in-force,onerous,1,30/11/2078,956679.67,901935.32,15801.53,0,32685.64,49509.53,10781.19,33085.29,0,0,0,0,0,0,0,76188.94,249192056.6
,2024,in-force,onerous,1,31/12/2078,952661.04,899891.11,15664.41,0,32466.15,51123.5,10754.06,33238.92,0,0,0,0,0,0,0,76177.15,247436393.2
,2024,in-force,onerous,1,31/01/2079,947915.46,897055.25,15503.97,0,32249.86,45846.51,10716.69,33398.36,0,0,0,0,0,0,0,72788.77,245614275.4
,2024,in-force,onerous,1,28/02/2079,942268.61,893241.56,15314.97,0,32037.44,39324.04,10666.7,33564.37,0,0,0,0,0,0,0,68765.75,243707037.9
,2024,in-force,onerous,1,31/03/2079,937634.78,890461.64,15161.84,0,31822.97,45909.06,10629.98,33724.85,0,0,0,0,0,0,0,71175.07,241919005.3
,2024,in-force,onerous,1,30/04/2079,933907.98,888606.07,15040.28,0,31606.65,51834.54,10605.09,33880.81,0,0,0,0,0,0,0,73307.09,240238714.4
,2024,in-force,onerous,1,31/05/2079,930887.85,887465.92,14942.93,0,31388.97,56443.53,10589.34,34033.77,0,0,0,0,0,0,0,74833.49,238644632.1
,2024,in-force,onerous,1,30/06/2079,928577.05,887045.32,14869.39,0,31169.83,61118.74,10582.78,34183.93,0,0,0,0,0,0,0,76427.46,237136908.2
,2024,in-force,onerous,1,31/07/2079,923882.2,884643.37,14711.93,0,30955.92,47690.85,10532.05,34395.81,0,0,0,0,0,0,0,69255.87,235431450.7
,2024,in-force,onerous,1,31/08/2079,919318.7,882346.95,14560.11,0,30742.62,48265.29,10482.75,34608.19,0,0,0,0,0,0,0,68569.26,233750200.5
,2024,in-force,onerous,1,30/09/2079,914572.63,879802.26,14403.57,0,30531.06,46557.69,10431.16,34821,0,0,0,0,0,0,0,66765.85,232057483
,2024,in-force,onerous,1,31/10/2079,910056.52,877475.59,14255.95,0,30319.78,47870.48,10382.17,35034.26,0,0,0,0,0,0,0,66468.3,230400020.8
,2024,in-force,onerous,1,30/11/2079,905791.79,875391.77,14117.78,0,30108.66,49365.15,10336.04,35248.06,0,0,0,0,0,0,0,66274.9,228780159
,2024,in-force,onerous,1,31/12/2079,901790.47,873565.09,13989.26,0,29897.63,50975.04,10292.91,35462.49,0,0,0,0,0,0,0,66152.66,227199176.9
,2024,in-force,onerous,1,31/01/2080,897114.83,870936.4,13839.51,0,29690.02,45713.83,10241.69,35677.29,0,0,0,0,0,0,0,62644.17,225550657
,2024,in-force,onerous,1,29/02/2080,891601.49,867323.22,13663.74,0,29486.49,39210.73,10180.42,35892.08,0,0,0,0,0,0,0,58525.4,223816052.9
,2024,in-force,onerous,1,31/03/2080,887041.75,864749.49,13521.17,0,29280.76,45776.96,10130.35,36107.09,0,0,0,0,0,0,0,60881.75,222198482.9
,2024,in-force,onerous,1,30/04/2080,883336.42,863104.91,13407.8,0,29073.04,51685.48,10090.29,36322.68,0,0,0,0,0,0,0,62932.32,220686569.9
,2024,in-force,onerous,1,31/05/2080,880297.98,862179.11,13316.83,0,28863.88,56281.26,10058.04,36539.16,0,0,0,0,0,0,0,64351.36,219258925.3
,2024,in-force,onerous,1,30/06/2080,877928.89,861976.19,13247.85,0,28653.18,60943,10033.61,36756.79,0,0,0,0,0,0,0,65819.46,217915713.6
,2024,in-force,onerous,1,31/07/2080,873644.45,858826.74,13092.66,0,28434.93,48192.23,9968.27,36852.22,0,0,0,0,0,0,0,59303.86,216206861.1
,2024,in-force,onerous,1,31/08/2080,869482.26,855787.84,12943.13,0,28217.25,48766.79,9904.36,36947.05,0,0,0,0,0,0,0,59063.46,214520803.2
,2024,in-force,onerous,1,30/09/2080,865134.65,852545.77,12790.08,0,28001.89,47037.65,9839.07,37046.69,0,0,0,0,0,0,0,57663.55,212829586.9
,2024,in-force,onerous,1,31/10/2080,861006.28,849513.34,12645.49,0,27786.53,48358.03,9776.11,37143.9,0,0,0,0,0,0,0,57802.82,211169740.7
,2024,in-force,onerous,1,30/11/2080,857118.18,846712.5,12509.79,0,27571.02,49862.16,9715.67,37238.36,0,0,0,0,0,0,0,58049.46,209543036.9
,2024,in-force,onerous,1,31/12/2080,853482.18,844155.87,12383.1,0,27355.25,51482.73,9657.85,37329.9,0,0,0,0,0,0,0,58370.28,207950411.9
,2024,in-force,onerous,1,31/01/2081,849178.97,840905.62,12238.26,0,27144.49,46167.9,9594.2,37434.72,0,0,0,0,0,0,0,55191.02,206308569.9
,2024,in-force,onerous,1,28/02/2081,844048.78,836797.61,12071.03,0,26939.8,39599.81,9523.24,37555.43,0,0,0,0,0,0,0,51342.87,204603050.6
,2024,in-force,onerous,1,31/03/2081,839848.29,833623.54,11933.51,0,26731.1,46226.57,9461.13,37660.95,0,0,0,0,0,0,0,54146.23,202992781.3
,2024,in-force,onerous,1,30/04/2081,836479.97,831285.61,11822.09,0,26518.82,52189.46,9406.96,37753.21,0,0,0,0,0,0,0,56665.7,201468717.4
,2024,in-force,onerous,1,31/05/2081,833759.73,829597.47,11730.75,0,26303.88,56827.23,9359.05,37835.59,0,0,0,0,0,0,0,58560.3,200013998
,2024,in-force,onerous,1,30/06/2081,831689.83,828562.64,11659.09,0,26086.17,61531.82,9317.39,37908.15,0,0,0,0,0,0,0,60525.86,198628642.7
,2024,in-force,onerous,1,31/07/2081,826583.2,824024.66,11514.28,0,25877.96,46964.65,9245.2,38110.74,0,0,0,0,0,0,0,53290.69,196898494.5
,2024,in-force,onerous,1,31/08/2081,821598.65,819596.42,11374.77,0,25670.32,47540.7,9174.43,38312.84,0,0,0,0,0,0,0,53258.85,195190359.2
,2024,in-force,onerous,1,30/09/2081,816486,815040.51,11232.38,0,25465.07,45866.05,9102.91,38515.49,0,0,0,0,0,0,0,52069.89,193485087.1
,2024,in-force,onerous,1,31/10/2081,811573.48,810668.51,11097.77,0,25259.81,47169.5,9033.48,38717.25,0,0,0,0,0,0,0,52408.56,191807518.5
,2024,in-force,onerous,1,30/11/2081,806877.79,806496.56,10971.3,0,25054.37,48652,8966.27,38918.11,0,0,0,0,0,0,0,52855.89,190158768
,2024,in-force,onerous,1,31/12/2081,802408.11,802533.68,10853.06,0,24848.64,50247.85,8901.37,39118.09,0,0,0,0,0,0,0,53379.4,188539380
,2024,in-force,onerous,1,31/01/2082,797417.7,798071,10718.83,0,24648.11,45065.67,8832.3,39320.31,0,0,0,0,0,0,0,50413.58,186892464
,2024,in-force,onerous,1,28/02/2082,791776.76,792984.57,10564.87,0,24453.85,38658.04,8757.92,39525.06,0,0,0,0,0,0,0,46762.93,185208131.1
,2024,in-force,onerous,1,31/03/2082,786911.4,788627.99,10437.57,0,24255.4,45137.51,8690.6,39726.23,0,0,0,0,0,0,0,49724.44,183594731.2
,2024,in-force,onerous,1,30/04/2082,782741.83,784926.52,10333.7,0,24053.19,50968.03,8629.66,39924.42,0,0,0,0,0,0,0,52420.24,182045959.2
,2024,in-force,onerous,1,31/05/2082,779118.03,781738.59,10247.85,0,23848.22,55503.58,8573.77,40120.52,0,0,0,0,0,0,0,54508.28,180550188.9
,2024,in-force,onerous,1,30/06/2082,776041.34,779066.18,10179.63,0,23640.36,60103.67,8522.95,40314.7,0,0,0,0,0,0,0,56678.6,179107318.7
,2024,in-force,onerous,1,31/07/2082,771228.13,775481.04,10045.2,0,23442.78,45870.45,8458.12,40159.87,0,0,0,0,0,0,0,49206.93,177580298.6
,2024,in-force,onerous,1,31/08/2082,766529.69,771975.19,9915.7,0,23245.75,46433.15,8394.7,40000.28,0,0,0,0,0,0,0,48925.15,176072930.9
,2024,in-force,onerous,1,30/09/2082,761710.92,768292.78,9783.87,0,23051.17,44797.8,8330.61,39852.85,0,0,0,0,0,0,0,47519.94,174565594.4
,2024,in-force,onerous,1,31/10/2082,757080.31,764771.81,9659.14,0,22856.54,46070.85,8268.57,39695.23,0,0,0,0,0,0,0,47631.54,173083836.5
,2024,in-force,onerous,1,30/11/2082,752653.5,761429.9,9541.79,0,22661.7,47518.76,8208.72,39526.16,0,0,0,0,0,0,0,47854.43,171628835.9
,2024,in-force,onerous,1,31/12/2082,748439.11,758276.91,9431.91,0,22466.55,49077.35,8151.11,39344.89,0,0,0,0,0,0,0,48155.92,170201185.6
,2024,in-force,onerous,1,31/01/2083,743735.35,754547.32,9308.06,0,22276.72,44016.51,8089.56,39202.14,0,0,0,0,0,0,0,45044.73,168742513.9
,2024,in-force,onerous,1,28/02/2083,738420.35,750110.23,9166.95,0,22093.31,37758.88,8022.98,39107.01,0,0,0,0,0,0,0,41302.73,167242723.2
,2024,in-force,onerous,1,31/03/2083,733834.45,746430.99,9049.61,0,21905.54,44086.83,7963.17,38962.98,0,0,0,0,0,0,0,44078.76,165813105.6
,2024,in-force,onerous,1,30/04/2083,729902.5,743426.74,8953.15,0,21713.89,49780.99,7909.47,38775.01,0,0,0,0,0,0,0,46569.35,164447202.6
,2024,in-force,onerous,1,31/05/2083,726483.39,740942.76,8872.75,0,21519.36,54210.49,7860.63,38552.73,0,0,0,0,0,0,0,48444.19,163133095
,2024,in-force,onerous,1,30/06/2083,723578.29,738979.91,8808.06,0,21321.85,58703,7816.69,38295.61,0,0,0,0,0,0,0,50386.68,161870699.2
,2024,in-force,onerous,1,31/07/2083,719428.94,735733.39,8682.24,0,21142.27,45152.46,7768.35,38330.56,0,0,0,0,0,0,0,43162.56,160520198.1
,2024,in-force,onerous,1,31/08/2083,715385.19,732578.49,8560.89,0,20963.18,45702.62,7721.09,38363.77,0,0,0,0,0,0,0,42942.21,159187536.6
,2024,in-force,onerous,1,30/09/2083,711208.77,729250.51,8437.74,0,20786.18,44090.66,7672.53,38403.44,0,0,0,0,0,0,0,41603.11,157852561.1
,2024,in-force,onerous,1,31/10/2083,707212.72,726098.4,8320.95,0,20609.14,45339.82,7625.81,38438.66,0,0,0,0,0,0,0,41764.11,156541578.1
,2024,in-force,onerous,1,30/11/2083,703413.03,723140.48,8210.77,0,20431.94,46761.06,7581.07,38468.87,0,0,0,0,0,0,0,42027.53,155255828.4
,2024,in-force,onerous,1,31/12/2083,699818.56,720387.12,8107.25,0,20254.46,48291.25,7538.41,38493.73,0,0,0,0,0,0,0,42360.6,153995949.8
,2024,in-force,onerous,1,31/01/2084,695717.78,717046.78,7991.81,0,20081.55,43310.77,7490.73,38537.88,0,0,0,0,0,0,0,39306.36,152701928
,2024,in-force,onerous,1,29/02/2084,690987.36,712982.6,7861.61,0,19914.13,37153.32,7436.79,38605.52,0,0,0,0,0,0,0,35633.04,151363403.5
,2024,in-force,onerous,1,31/03/2084,686986.78,709708.22,7752.28,0,19743.01,43376.68,7390.18,38649.61,0,0,0,0,0,0,0,38421.89,150094878.2
,2024,in-force,onerous,1,30/04/2084,683639.83,707139.41,7661.26,0,19568.58,48976.65,7350.15,38672.81,0,0,0,0,0,0,0,40910.32,148889735.6
,2024,in-force,onerous,1,31/05/2084,680803.47,705117.4,7584.33,0,19391.7,53332.67,7315.24,38680,0,0,0,0,0,0,0,42772.21,147735741.9
,2024,in-force,onerous,1,30/06/2084,678478.91,703644.05,7521.16,0,19212.27,57750.83,7285.49,38671.09,0,0,0,0,0,0,0,44686.53,146632836.9
,2024,in-force,onerous,1,31/07/2084,672548.72,699318.69,7403.65,0,19040.26,41590.49,7183.6,38777.06,0,0,0,0,0,0,0,35829.29,145252467.5
,2024,in-force,onerous,1,31/08/2084,666726.65,695117.43,7290.34,0,18868.77,42124.55,7082.94,38882.21,0,0,0,0,0,0,0,35276.57,143889224.9
,2024,in-force,onerous,1,30/09/2084,660875.41,690834.66,7175.81,0,18699.53,40657.22,6983.75,38991.76,0,0,0,0,0,0,0,33678.6,142530650.8
,2024,in-force,onerous,1,31/10/2084,655173.85,686738.35,7067.08,0,18530.25,41836.29,6885.68,39098.73,0,0,0,0,0,0,0,33473.53,141192846.1
,2024,in-force,onerous,1,30/11/2084,649630.3,682842.22,6964.33,0,18360.78,43173.9,6788.69,39202.79,0,0,0,0,0,0,0,33345.97,139876478.5
,2024,in-force,onerous,1,31/12/2084,644248.98,679153.96,6867.6,0,18191.02,44611.69,6692.74,39303.78,0,0,0,0,0,0,0,33264.21,138581844.1
,2024,in-force,onerous,1,31/01/2085,638621.36,675060.91,6760.93,0,18026.16,40018.9,6598.6,39417.39,0,0,0,0,0,0,0,30031.34,137272002.7
,2024,in-force,onerous,1,28/02/2085,632676.8,670453.54,6641.93,0,17867.19,34334.89,6506.42,39546.15,0,0,0,0,0,0,0,26263.01,135940602.8
,2024,in-force,onerous,1,31/03/2085,627194.31,666498.64,6541.12,0,17704.22,40104.58,6414.69,39659.99,0,0,0,0,0,0,0,28511.88,134657967.9
,2024,in-force,onerous,1,30/04/2085,622128.79,663133.35,6456.28,0,17537.69,45296.59,6323.47,39760.79,0,0,0,0,0,0,0,30424.8,133419865.7
,2024,in-force,onerous,1,31/05/2085,617396.94,660236.79,6383.75,0,17368.52,49336.54,6232.86,39851.8,0,0,0,0,0,0,0,31704.9,132218628.1
,2024,in-force,onerous,1,30/06/2085,612998.33,657811.64,6323.23,0,17196.63,53432.73,6142.83,39933.1,0,0,0,0,0,0,0,32989.34,131054083.7
,2024,in-force,onerous,1,31/07/2085,607903.23,653720.95,6215.56,0,17041.05,39242.23,6045.14,40118.99,0,0,0,0,0,0,0,25153.87,129814437.4
,2024,in-force,onerous,1,31/08/2085,602909.61,649729.94,6111.74,0,16885.98,39738.41,5948.86,40304.69,0,0,0,0,0,0,0,24840.12,128590687.4
,2024,in-force,onerous,1,30/09/2085,597878.67,645657.38,6007.15,0,16732.91,38349.16,5854.67,40492.15,0,0,0,0,0,0,0,23527.91,127371083.2
,2024,in-force,onerous,1,31/10/2085,592991.24,641740.19,5907.76,0,16579.87,39453.43,5761.6,40678.71,0,0,0,0,0,0,0,23551.25,126170794.7
,2024,in-force,onerous,1,30/11/2085,588255.91,637990.37,5813.71,0,16426.75,40707.2,5669.56,40864.31,0,0,0,0,0,0,0,23657.99,124990455.8
,2024,in-force,onerous,1,31/12/2085,583677.14,634414.59,5725.02,0,16273.44,42055.49,5578.52,41048.92,0,0,0,0,0,0,0,23818.36,123830350.8
,2024,in-force,onerous,1,31/01/2086,578841.81,630472.54,5628.11,0,16124.41,37723.92,5490.6,41238.38,0,0,0,0,0,0,0,20960.66,122655646.1
,2024,in-force,onerous,1,28/02/2086,573677.98,626069.05,5520.98,0,15980.5,32364.87,5406.15,41433.43,0,0,0,0,0,0,0,17570.24,121460314.9
,2024,in-force,onerous,1,31/03/2086,568973.24,622234.55,5429.59,0,15833.22,37797.47,5321,41622.7,0,0,0,0,0,0,0,19939.79,120310637.6
,2024,in-force,onerous,1,30/04/2086,564682.65,618912.31,5352,0,15682.94,42686.05,5235.35,41807.14,0,0,0,0,0,0,0,22016,119202661.1
,2024,in-force,onerous,1,31/05/2086,560722.53,615994.64,5285.09,0,15530.47,46489.51,5149.64,41988.18,0,0,0,0,0,0,0,23511.3,118129187.1
,2024,in-force,onerous,1,30/06/2086,557092.9,613483.06,5228.54,0,15375.71,50346.32,5063.83,42166.03,0,0,0,0,0,0,0,25033.12,117090078.6
,2024,in-force,onerous,1,31/07/2086,553178.17,609871.45,5129.45,0,15224.98,37778.03,5044.91,42083.02,0,0,0,0,0,0,0,18170.78,115942989.4
,2024,in-force,onerous,1,31/08/2086,549349.97,606329.45,5033.97,0,15074.67,38247.8,5026.66,41996.18,0,0,0,0,0,0,0,18133.34,114809958.6
,2024,in-force,onerous,1,30/09/2086,545449.11,602680.64,4938.3,0,14926.5,36905.58,5007.06,41919.64,0,0,0,0,0,0,0,17127.62,113681569.3
,2024,in-force,onerous,1,31/10/2086,541684.16,599157.59,4847.33,0,14778.2,37960.33,4988.77,41834.68,0,0,0,0,0,0,0,17424.64,112569971.5
,2024,in-force,onerous,1,30/11/2086,538065.45,595772.14,4761.15,0,14629.62,39158.98,4971.96,41740.29,0,0,0,0,0,0,0,17813.19,111475645.2
,2024,in-force,onerous,1,31/12/2086,534598.55,592530.78,4679.77,0,14480.67,40448.66,4956.68,41635.84,0,0,0,0,0,0,0,18264.97,110398789.3
,2024,in-force,onerous,1,31/01/2087,530808.62,588906.18,4591.98,0,14336.51,36280.9,4936.87,41563.75,0,0,0,0,0,0,0,15779.66,109311508.3
,2024,in-force,onerous,1,28/02/2087,526613.43,584808.25,4496.14,0,14198.13,31126.17,4911.48,41531.52,0,0,0,0,0,0,0,12756.49,108209044.7
,2024,in-force,onerous,1,31/03/2087,522919.69,581245.96,4413.65,0,14055.67,36344.62,4892.11,41458.4,0,0,0,0,0,0,0,15338.37,107144499.4
,2024,in-force,onerous,1,30/04/2087,519676.01,578161.75,4342.86,0,13909.56,41040.43,4878.13,41348.65,0,0,0,0,0,0,0,17664.28,106114609.9
,2024,in-force,onerous,1,31/05/2087,516786.46,575448.59,4281.17,0,13760.75,44693.58,4868.31,41210.38,0,0,0,0,0,0,0,19451.25,105113528.4
,2024,in-force,onerous,1,30/06/2087,514251.38,573106.69,4228.28,0,13609.15,48398.37,4862.69,41043.23,0,0,0,0,0,0,0,21287.98,104141075.8
,2024,in-force,onerous,1,31/07/2087,510324.87,567549.01,4142.88,0,13474.69,35797.9,4843.96,41173.49,0,0,0,0,0,0,0,14659.23,103083529.4
,2024,in-force,onerous,1,31/08/2087,506480.37,562064.65,4060.61,0,13340.68,36247.74,4825.91,41302.87,0,0,0,0,0,0,0,14903.19,102038927.9
,2024,in-force,onerous,1,30/09/2087,502581.41,556575.83,3978.24,0,13208.56,34978.94,4806.56,41435.87,0,0,0,0,0,0,0,14207.81,100999703.3
,2024,in-force,onerous,1,31/10/2087,498806.57,551183.99,3899.94,0,13076.42,35983.26,4788.52,41566.46,0,0,0,0,0,0,0,14753.71,99975574.61
,2024,in-force,onerous,1,30/11/2087,495164.54,545893.31,3825.8,0,12944.15,37123.93,4771.9,41694.39,0,0,0,0,0,0,0,15384.34,98966898.74
,2024,in-force,onerous,1,31/12/2087,491659.97,540705.63,3755.78,0,12811.66,38350.8,4756.81,41819.5,0,0,0,0,0,0,0,16073.04,97973807.13
,2024,in-force,onerous,1,31/01/2088,487886.04,535389.76,3680.37,0,12683.26,34400.79,4737.33,41955.28,0,0,0,0,0,0,0,13928.63,96973927.01
,2024,in-force,onerous,1,29/02/2088,483772.38,529907.37,3598.18,0,12559.78,29514.36,4712.46,42103.88,0,0,0,0,0,0,0,11239.84,95963451.68
,2024,in-force,onerous,1,31/03/2088,480095.55,524700.21,3527.48,0,12432.98,34465.49,4693.45,42239.41,0,0,0,0,0,0,0,13922.53,94984925.98
,2024,in-force,onerous,1,30/04/2088,476811.29,519740.65,3466.83,0,12303.22,38920.77,4679.66,42363.52,0,0,0,0,0,0,0,16374.46,94035685.5
,2024,in-force,onerous,1,31/05/2088,473837.18,514979.75,3413.95,0,12171.3,42387,4669.92,42479.05,0,0,0,0,0,0,0,18320.12,93110999.16
,2024,in-force,onerous,1,30/06/2088,471173.33,510415.75,3368.59,0,12037.13,45901.97,4664.26,42586.1,0,0,0,0,0,0,0,20321.77,92210683.45
,2024,in-force,onerous,1,31/07/2088,467159.67,506411.09,3288.75,0,11920.19,33468.34,4618.58,42583.92,0,0,0,0,0,0,0,13354.5,91272467.83
,2024,in-force,onerous,1,31/08/2088,463224.27,502471.55,3212.03,0,11803.65,33893.81,4573.75,42578.54,0,0,0,0,0,0,0,13273.08,90345757.47
,2024,in-force,onerous,1,30/09/2088,459257.46,498476.31,3135.93,0,11688.58,32710.79,4529.07,42580.53,0,0,0,0,0,0,0,12328.05,89423184.16
,2024,in-force,onerous,1,31/10/2088,455402.26,494584.09,3063.6,0,11573.56,33654.81,4485.44,42575.9,0,0,0,0,0,0,0,12550.08,88514249.34
,2024,in-force,onerous,1,30/11/2088,451665.44,490802.5,2995.05,0,11458.51,34726.28,4442.88,42563.94,0,0,0,0,0,0,0,12850.65,87619314.37
,2024,in-force,onerous,1,31/12/2088,448050.47,487135.51,2930.24,0,11343.35,35878.31,4401.42,42544.17,0,0,0,0,0,0,0,13203.99,86738519.85
,2024,in-force,onerous,1,31/01/2089,444230.88,483222.61,2861.93,0,11231.31,32184.62,4359.02,42548.3,0,0,0,0,0,0,0,10934.63,85850050.57
,2024,in-force,onerous,1,28/02/2089,440150.18,479002.78,2789.09,0,11123.01,27614.25,4315.31,42581.92,0,0,0,0,0,0,0,8201.89,84950219.08
,2024,in-force,onerous,1,31/03/2089,436431.09,475165.43,2725.49,0,11012.3,32249.59,4274.15,42584.63,0,0,0,0,0,0,0,10484,84080561.4
,2024,in-force,onerous,1,30/04/2089,433037.77,471670.07,2669.99,0,10899.46,36420.74,4235.32,42559.69,0,0,0,0,0,0,0,12518.75,83238478.34
,2024,in-force,onerous,1,31/05/2089,429903.8,468442.58,2620.83,0,10785.05,39666.13,4198.42,42513.2,0,0,0,0,0,0,0,14056,82419355.94
,2024,in-force,onerous,1,30/06/2089,427028.98,465482.21,2577.77,0,10669.02,42956.91,4163.44,42444.96,0,0,0,0,0,0,0,15624.4,81623019.77
,2024,in-force,onerous,1,31/07/2089,422873.77,461016.88,2511.41,0,10544.6,31189.21,4118.97,42482.43,0,0,0,0,0,0,0,9278.35,80667025.87
,2024,in-force,onerous,1,31/08/2089,418794.05,456631.49,2447.74,0,10420.57,31587.08,4075.14,42517.41,0,0,0,0,0,0,0,9482.58,79722384.38
,2024,in-force,onerous,1,30/09/2089,414710.91,452242.23,2384.76,0,10298.69,30485.6,4031.55,42558.46,0,0,0,0,0,0,0,8862.04,78787339.91
,2024,in-force,onerous,1,31/10/2089,410726.47,447957.66,2324.97,0,10176.64,31366.66,3988.72,42594.23,0,0,0,0,0,0,0,9328.69,77863911.2
,2024,in-force,onerous,1,30/11/2089,406845.2,443782.67,2268.37,0,10054.27,32366.46,3946.67,42624.15,0,0,0,0,0,0,0,9864.68,76952041.48
,2024,in-force,onerous,1,31/12/2089,403069.24,439719.71,2214.91,0,9931.49,33441.28,3905.41,42647.86,0,0,0,0,0,0,0,10446.37,76051624.25
,2024,in-force,onerous,1,31/01/2090,399164.46,435519.92,2158.81,0,9813.55,29999.1,3863.72,42691.04,0,0,0,0,0,0,0,8544.79,75157699.17
,2024,in-force,onerous,1,28/02/2090,395090.14,431139.73,2099.25,0,9701.44,25739.63,3821.4,42758.17,0,0,0,0,0,0,0,6177.26,74269442.88
,2024,in-force,onerous,1,31/03/2090,391291.95,427052.79,2047.24,0,9585.11,30060.76,3780.75,42800.26,0,0,0,0,0,0,0,8519.54,73396052.79
,2024,in-force,onerous,1,30/04/2090,387743.87,423231.87,2001.84,0,9465.03,33949.16,3741.62,42820.03,0,0,0,0,0,0,0,10643.97,72536725.57
,2024,in-force,onerous,1,31/05/2090,384397.98,419626.43,1961.61,0,9342.18,36974.6,3703.77,42822.49,0,0,0,0,0,0,0,12311.09,71690229.02
,2024,in-force,onerous,1,30/06/2090,381253.83,416236.28,1926.33,0,9216.5,40042.3,3667.18,42807.54,0,0,0,0,0,0,0,14015.47,70856340.71
,2024,in-force,onerous,1,31/07/2090,377825.98,413201.34,1869.09,0,9108.21,28941.15,3650.72,42818.08,0,0,0,0,0,0,0,7648.17,70083384.6
,2024,in-force,onerous,1,31/08/2090,374458.81,410230.02,1814.33,0,9000.27,29311.71,3634.77,42826.16,0,0,0,0,0,0,0,7498.04,69319762.92
,2024,in-force,onerous,1,30/09/2090,371068.16,407203.58,1760.59,0,8894.14,28290.66,3617.92,42841.43,0,0,0,0,0,0,0,6597.68,68561022.32
,2024,in-force,onerous,1,31/10/2090,367764.04,404277.86,1709.64,0,8787.88,29109.73,3602,42851.08,0,0,0,0,0,0,0,6707.47,67812848.31
,2024,in-force,onerous,1,30/11/2090,364551.55,401460.67,1661.45,0,8681.38,30039.02,3587.13,42854.45,0,0,0,0,0,0,0,6878.18,67075416.8
,2024,in-force,onerous,1,31/12/2090,361433.3,398756.27,1615.96,0,8574.55,31037.96,3573.34,42851.13,0,0,0,0,0,0,0,7086.98,66348770.41
,2024,in-force,onerous,1,31/01/2091,358158.63,395810.33,1568.98,0,8471.78,27844.09,3556.47,42870,0,0,0,0,0,0,0,5023.35,65619784.38
,2024,in-force,onerous,1,28/02/2091,354684.7,392559.65,1519.94,0,8373.89,23891.55,3535.81,42916.08,0,0,0,0,0,0,0,2574.33,64886270.29
,2024,in-force,onerous,1,31/03/2091,351490.14,389681.2,1476.73,0,8272.5,27903.03,3519.31,42934.26,0,0,0,0,0,0,0,4473.57,64173171.38
,2024,in-force,onerous,1,30/04/2091,348546.86,387136.77,1438.62,0,8168.01,31512.83,3506.52,42927.57,0,0,0,0,0,0,0,6136.84,63478839.12
