Reporting Date,GIC Code,Premium CFs (Unlinked)(Current Service),Premium CFs (Unlinked)(Future Service),Acquisition Expense CFs (Unlinked)(Current Service),Acquisition Expense CFs (Unlinked)(Future Service),Investment Component CFs (Unlinked),Claim and Other Expense CFs (Unlinked)(Incurred in Current Reporting Period),Claim and Other Expense CFs (Unlinked)(Incurred in Future Reporting Periods),Premium CFs (Linked)(Current Service),Premium CFs (Linked)(Future Service),Acquisition Expense CFs (Linked)(Current Service),Acquisition Expense CFs (Linked)(Future Service),Investment Component CFs (Linked),Claim and Other Expense CFs (Linked)(Incurred in Current Reporting Period),Claim and Other Expense CFs (Linked)(Incurred in Future Reporting Periods),Delay (in Years)
6/30/2017,BLL_1722,0,6597.729017,0,33.81961802,0,0,-6725.358539,0,0,0,0,0,0,0,23.66666667
6/30/2017,BLL_1722,0,6589.219365,0,-675.3079352,0,0,-6743.427193,0,0,0,0,0,0,0,23.75
6/30/2017,BLL_1722,0,6836.546928,0,-2708.994217,0,0,-6848.257413,0,0,0,0,0,0,0,23.83333333
6/30/2017,BLL_1722,0,7101.159407,0,-2937.365886,0,0,-6951.323813,0,0,0,0,0,0,0,23.91666667
6/30/2017,BLL_1722,0,7018.356484,0,85.19436754,0,0,-6969.872377,0,0,0,0,0,0,0,24
6/30/2017,BLL_1722,0,6936.596036,0,80.78966513,0,0,-6976.045206,0,0,0,0,0,0,0,24.08333333
6/30/2017,BLL_1722,0,6855.913896,0,76.47470111,0,0,-6978.092255,0,0,0,0,0,0,0,24.16666667
6/30/2017,BLL_1722,0,6776.231532,0,70.62236419,0,0,-6978.227494,0,0,0,0,0,0,0,24.25
6/30/2017,BLL_1722,0,6697.506323,0,60.14178388,0,0,-6977.31856,0,0,0,0,0,0,0,24.33333333
6/30/2017,BLL_1722,0,6619.713847,0,48.22101784,0,0,-6975.590669,0,0,0,0,0,0,0,24.41666667
6/30/2017,BLL_1722,0,6542.839108,0,42.38199374,0,0,-6973.234262,0,0,0,0,0,0,0,24.5
6/30/2017,BLL_1722,0,6466.868573,0,36.67032055,0,0,-6970.382619,0,0,0,0,0,0,0,24.58333333
6/30/2017,BLL_1722,0,6391.790174,0,31.08384163,0,0,-6967.102553,0,0,0,0,0,0,0,24.66666667
6/30/2017,BLL_1722,0,6383.005625,0,-619.57085,0,0,-6987.717175,0,0,0,0,0,0,0,24.75
6/30/2017,BLL_1722,0,6624.01956,0,-2482.19414,0,0,-7101.094953,0,0,0,0,0,0,0,24.83333333
6/30/2017,BLL_1722,0,6730.506192,0,-2688.5027,0,0,-7009.394915,0,0,0,0,0,0,0,24.91666667
6/30/2017,BLL_1722,0,6651.58626,0,78.06394983,0,0,-7029.398629,0,0,0,0,0,0,0,25
6/30/2017,BLL_1722,0,6573.72197,0,74.021545,0,0,-7038.200906,0,0,0,0,0,0,0,25.08333333
6/30/2017,BLL_1722,0,6496.87226,0,70.06171986,0,0,-7042.945724,0,0,0,0,0,0,0,25.16666667
6/30/2017,BLL_1722,0,6420.975539,0,64.69315228,0,0,-7045.687428,0,0,0,0,0,0,0,25.25
6/30/2017,BLL_1722,0,6345.995809,0,55.09025099,0,0,-7047.288534,0,0,0,0,0,0,0,25.33333333
6/30/2017,BLL_1722,0,6271.910529,0,44.16949526,0,0,-7047.98226,0,0,0,0,0,0,0,25.41666667
6/30/2017,BLL_1722,0,6198.705318,0,38.81653578,0,0,-7047.95928,0,0,0,0,0,0,0,25.5
6/30/2017,BLL_1722,0,6126.367095,0,33.58063962,0,0,-7047.368471,0,0,0,0,0,0,0,25.58333333
6/30/2017,BLL_1722,0,6054.884051,0,28.45981932,0,0,-7046.278401,0,0,0,0,0,0,0,25.66666667
6/30/2017,BLL_1722,0,6047.455005,0,-566.3093742,0,0,-7068.636781,0,0,0,0,0,0,0,25.75
6/30/2017,BLL_1722,0,6282.765664,0,-2266.2556,0,0,-7186.272893,0,0,0,0,0,0,0,25.83333333
6/30/2017,BLL_1722,0,6536.349023,0,-2458.570507,0,0,-7330.734913,0,0,0,0,0,0,0,25.91666667
6/30/2017,BLL_1722,0,6459.307834,0,71.37656158,0,0,-7350.575785,0,0,0,0,0,0,0,26
6/30/2017,BLL_1722,0,6383.233278,0,67.67134509,0,0,-7361.966031,0,0,0,0,0,0,0,26.08333333
6/30/2017,BLL_1722,0,6308.118234,0,64.04203523,0,0,-7368.812474,0,0,0,0,0,0,0,26.16666667
6/30/2017,BLL_1722,0,6233.952593,0,59.12701246,0,0,-7373.185177,0,0,0,0,0,0,0,26.25
6/30/2017,BLL_1722,0,6160.698727,0,50.35269634,0,0,-7376.144369,0,0,0,0,0,0,0,26.33333333
6/30/2017,BLL_1722,0,6088.329576,0,40.36741803,0,0,-7378.032304,0,0,0,0,0,0,0,26.41666667
6/30/2017,BLL_1722,0,6016.828566,0,35.46894486,0,0,-7379.055221,0,0,0,0,0,0,0,26.5
6/30/2017,BLL_1722,0,5946.182291,0,30.67788477,0,0,-7379.40311,0,0,0,0,0,0,0,26.58333333
6/30/2017,BLL_1722,0,5876.378228,0,25.99240967,0,0,-7379.158337,0,0,0,0,0,0,0,26.66666667
6/30/2017,BLL_1722,0,5868.522489,0,-516.3751109,0,0,-7401.684513,0,0,0,0,0,0,0,26.75
6/30/2017,BLL_1722,0,5962.452589,0,-2056.099075,0,0,-7274.855981,0,0,0,0,0,0,0,26.83333333
6/30/2017,BLL_1722,0,6210.991344,0,-2238.660825,0,0,-7417.900105,0,0,0,0,0,0,0,26.91666667
6/30/2017,BLL_1722,0,6137.216604,0,64.93321202,0,0,-7439.540806,0,0,0,0,0,0,0,27
6/30/2017,BLL_1722,0,6064.323464,0,61.55589914,0,0,-7452.459561,0,0,0,0,0,0,0,27.08333333
6/30/2017,BLL_1722,0,5992.386236,0,58.24795866,0,0,-7460.512273,0,0,0,0,0,0,0,27.16666667
6/30/2017,BLL_1722,0,5921.386453,0,53.76869962,0,0,-7465.865196,0,0,0,0,0,0,0,27.25
6/30/2017,BLL_1722,0,5851.278737,0,45.79719571,0,0,-7469.673936,0,0,0,0,0,0,0,27.33333333
6/30/2017,BLL_1722,0,5782.030152,0,36.7100071,0,0,-7472.321215,0,0,0,0,0,0,0,27.41666667
6/30/2017,BLL_1722,0,5713.622053,0,32.25096865,0,0,-7474.025082,0,0,0,0,0,0,0,27.5
6/30/2017,BLL_1722,0,5646.040768,0,27.88996722,0,0,-7474.997042,0,0,0,0,0,0,0,27.58333333
6/30/2017,BLL_1722,0,5579.273234,0,23.6253308,0,0,-7475.328157,0,0,0,0,0,0,0,27.66666667
6/30/2017,BLL_1722,0,5572.256848,0,-468.1980378,0,0,-7498.515883,0,0,0,0,0,0,0,27.75
6/30/2017,BLL_1722,0,5688.155857,0,-1869.516156,0,0,-7329.800747,0,0,0,0,0,0,0,27.83333333
6/30/2017,BLL_1722,0,5931.217622,0,-2026.506073,0,0,-7471.317472,0,0,0,0,0,0,0,27.91666667
6/30/2017,BLL_1722,0,5860.437356,0,58.9154217,0,0,-7488.625643,0,0,0,0,0,0,0,28
6/30/2017,BLL_1722,0,5790.507096,0,55.84626541,0,0,-7498.547387,0,0,0,0,0,0,0,28.08333333
6/30/2017,BLL_1722,0,5721.469156,0,52.84031364,0,0,-7504.32391,0,0,0,0,0,0,0,28.16666667
6/30/2017,BLL_1722,0,5653.319878,0,48.77467665,0,0,-7507.705357,0,0,0,0,0,0,0,28.25
6/30/2017,BLL_1722,0,5586.026339,0,41.52798506,0,0,-7509.639396,0,0,0,0,0,0,0,28.33333333
6/30/2017,BLL_1722,0,5519.560871,0,33.29548603,0,0,-7510.465586,0,0,0,0,0,0,0,28.41666667
6/30/2017,BLL_1722,0,5453.906621,0,29.24779479,0,0,-7510.361759,0,0,0,0,0,0,0,28.5
6/30/2017,BLL_1722,0,5389.050867,0,25.28933297,0,0,-7509.53453,0,0,0,0,0,0,0,28.58333333
6/30/2017,BLL_1722,0,5324.980985,0,21.41857533,0,0,-7508.064546,0,0,0,0,0,0,0,28.66666667
6/30/2017,BLL_1722,0,5318.488972,0,-422.050105,0,0,-7527.651065,0,0,0,0,0,0,0,28.75
6/30/2017,BLL_1722,0,5363.586822,0,-1688.61795,0,0,-7014.630981,0,0,0,0,0,0,0,28.83333333
6/30/2017,BLL_1722,0,5602.706814,0,-1830.997815,0,0,-7159.121729,0,0,0,0,0,0,0,28.91666667
6/30/2017,BLL_1722,0,5535.407391,0,53.23553354,0,0,-7172.642993,0,0,0,0,0,0,0,29
6/30/2017,BLL_1722,0,5469.074587,0,50.45630571,0,0,-7178.676258,0,0,0,0,0,0,0,29.08333333
6/30/2017,BLL_1722,0,5403.633088,0,47.73446578,0,0,-7181.638634,0,0,0,0,0,0,0,29.16666667
6/30/2017,BLL_1722,0,5339.023138,0,44.05913633,0,0,-7182.885867,0,0,0,0,0,0,0,29.25
6/30/2017,BLL_1722,0,5275.21513,0,37.51514962,0,0,-7183.096985,0,0,0,0,0,0,0,29.33333333
6/30/2017,BLL_1722,0,5212.189067,0,30.07324228,0,0,-7182.517561,0,0,0,0,0,0,0,29.41666667
6/30/2017,BLL_1722,0,5149.931349,0,26.41308955,0,0,-7181.240816,0,0,0,0,0,0,0,29.5
6/30/2017,BLL_1722,0,5088.43095,0,22.83384293,0,0,-7179.417512,0,0,0,0,0,0,0,29.58333333
6/30/2017,BLL_1722,0,5027.677092,0,19.33411691,0,0,-7177.103549,0,0,0,0,0,0,0,29.66666667
6/30/2017,BLL_1722,0,5022.346261,0,-378.2314,0,0,-7196.114846,0,0,0,0,0,0,0,29.75
6/30/2017,BLL_1722,0,5203.753636,0,-1522.637003,0,0,-7325.934289,0,0,0,0,0,0,0,29.83333333
6/30/2017,BLL_1722,0,5436.161621,0,-1639.106313,0,0,-7473.959677,0,0,0,0,0,0,0,29.91666667
6/30/2017,BLL_1722,0,5370.308278,0,47.8716137,0,0,-7486.486027,0,0,0,0,0,0,0,30
6/30/2017,BLL_1722,0,5305.436746,0,45.36079291,0,0,-7491.351291,0,0,0,0,0,0,0,30.08333333
6/30/2017,BLL_1722,0,5241.472965,0,42.90199186,0,0,-7493.102415,0,0,0,0,0,0,0,30.16666667
6/30/2017,BLL_1722,0,5178.343367,0,39.5906029,0,0,-7493.158519,0,0,0,0,0,0,0,30.25
6/30/2017,BLL_1722,0,5116.010279,0,33.69271859,0,0,-7492.217643,0,0,0,0,0,0,0,30.33333333
6/30/2017,BLL_1722,0,5054.450177,0,27.01774141,0,0,-7490.518708,0,0,0,0,0,0,0,30.41666667
6/30/2017,BLL_1722,0,4993.648616,0,23.72065591,0,0,-7488.159677,0,0,0,0,0,0,0,30.5
6/30/2017,BLL_1722,0,4933.593761,0,20.49666886,0,0,-7485.294584,0,0,0,0,0,0,0,30.58333333
6/30/2017,BLL_1722,0,4874.274355,0,17.34452598,0,0,-7481.979049,0,0,0,0,0,0,0,30.66666667
6/30/2017,BLL_1722,0,4868.274838,0,-336.7259327,0,0,-7499.287539,0,0,0,0,0,0,0,30.75
6/30/2017,BLL_1722,0,5045.402376,0,-1363.122785,0,0,-7631.126318,0,0,0,0,0,0,0,30.83333333
6/30/2017,BLL_1722,0,5270.438039,0,-1452.233392,0,0,-7776.051724,0,0,0,0,0,0,0,30.91666667
6/30/2017,BLL_1722,0,5206.103363,0,42.67387942,0,0,-7787.06123,0,0,0,0,0,0,0,31
6/30/2017,BLL_1722,0,5142.650219,0,40.42574718,0,0,-7789.720055,0,0,0,0,0,0,0,31.08333333
6/30/2017,BLL_1722,0,5080.134819,0,38.22433024,0,0,-7789.190039,0,0,0,0,0,0,0,31.16666667
6/30/2017,BLL_1722,0,5018.45571,0,35.26565574,0,0,-7787.019226,0,0,0,0,0,0,0,31.25
6/30/2017,BLL_1722,0,4957.567342,0,29.99351887,0,0,-7783.899605,0,0,0,0,0,0,0,31.33333333
6/30/2017,BLL_1722,0,4897.442733,0,24.06110644,0,0,-7780.069685,0,0,0,0,0,0,0,31.41666667
6/30/2017,BLL_1722,0,4838.067114,0,21.11698177,0,0,-7775.617767,0,0,0,0,0,0,0,31.5
6/30/2017,BLL_1722,0,4779.427958,0,18.23830088,0,0,-7770.681323,0,0,0,0,0,0,0,31.58333333
6/30/2017,BLL_1722,0,4721.514196,0,15.42393939,0,0,-7765.307359,0,0,0,0,0,0,0,31.66666667
6/30/2017,BLL_1722,0,4714.854737,0,-297.5047124,0,0,-7780.988528,0,0,0,0,0,0,0,31.75
6/30/2017,BLL_1722,0,4617.009661,0,-1203.682572,0,0,-7068.365957,0,0,0,0,0,0,0,31.83333333
6/30/2017,BLL_1722,0,4838.531908,0,-1274.712781,0,0,-7217.07877,0,0,0,0,0,0,0,31.91666667
6/30/2017,BLL_1722,0,4778.959009,0,37.61006859,0,0,-7223.662914,0,0,0,0,0,0,0,32
6/30/2017,BLL_1722,0,4720.268415,0,35.62293853,0,0,-7222.395849,0,0,0,0,0,0,0,32.08333333
6/30/2017,BLL_1722,0,4662.451386,0,33.67720523,0,0,-7218.120222,0,0,0,0,0,0,0,32.16666667
6/30/2017,BLL_1722,0,4605.400299,0,31.06398811,0,0,-7212.335233,0,0,0,0,0,0,0,32.25
6/30/2017,BLL_1722,0,4549.078458,0,26.40840547,0,0,-7205.71965,0,0,0,0,0,0,0,32.33333333
6/30/2017,BLL_1722,0,4493.464415,0,21.1920091,0,0,-7198.488872,0,0,0,0,0,0,0,32.41666667
6/30/2017,BLL_1722,0,4438.545513,0,18.59449684,0,0,-7190.745905,0,0,0,0,0,0,0,32.5
6/30/2017,BLL_1722,0,4384.311086,0,16.05486417,0,0,-7182.60834,0,0,0,0,0,0,0,32.58333333
6/30/2017,BLL_1722,0,4330.751511,0,13.572116,0,0,-7174.129533,0,0,0,0,0,0,0,32.66666667
6/30/2017,BLL_1722,0,4326.372363,0,-260.5310034,0,0,-7184.909249,0,0,0,0,0,0,0,32.75
6/30/2017,BLL_1722,0,4472.370398,0,-1067.52331,0,0,-7317.691144,0,0,0,0,0,0,0,32.83333333
6/30/2017,BLL_1722,0,4598.010711,0,-1101.535482,0,0,-7056.949002,0,0,0,0,0,0,0,32.91666667
6/30/2017,BLL_1722,0,4540.916801,0,32.95667417,0,0,-7063.380036,0,0,0,0,0,0,0,33
6/30/2017,BLL_1722,0,4484.685192,0,31.20609164,0,0,-7062.192778,0,0,0,0,0,0,0,33.08333333
6/30/2017,BLL_1722,0,4429.306134,0,29.49207003,0,0,-7058.071811,0,0,0,0,0,0,0,33.16666667
6/30/2017,BLL_1722,0,4374.670035,0,27.19529328,0,0,-7052.443025,0,0,0,0,0,0,0,33.25
6/30/2017,BLL_1722,0,4320.740807,0,23.08584904,0,0,-7045.953637,0,0,0,0,0,0,0,33.33333333
6/30/2017,BLL_1722,0,4267.49666,0,18.54506078,0,0,-7038.830938,0,0,0,0,0,0,0,33.41666667
6/30/2017,BLL_1722,0,4214.924927,0,16.26393275,0,0,-7031.170123,0,0,0,0,0,0,0,33.5
6/30/2017,BLL_1722,0,4163.014969,0,14.03374249,0,0,-7023.097608,0,0,0,0,0,0,0,33.58333333
6/30/2017,BLL_1722,0,4111.757058,0,11.85361424,0,0,-7014.663858,0,0,0,0,0,0,0,33.66666667
6/30/2017,BLL_1722,0,4107.656179,0,-225.7711336,0,0,-7025.735569,0,0,0,0,0,0,0,33.75
6/30/2017,BLL_1722,0,4245.022045,0,-934.3912927,0,0,-6977.013242,0,0,0,0,0,0,0,33.83333333
6/30/2017,BLL_1722,0,4420.153524,0,-942.344832,0,0,-7007.294262,0,0,0,0,0,0,0,33.91666667
6/30/2017,BLL_1722,0,4364.557219,0,28.56902125,0,0,-7017.946369,0,0,0,0,0,0,0,34
6/30/2017,BLL_1722,0,4309.885059,0,27.04162128,0,0,-7020.189174,0,0,0,0,0,0,0,34.08333333
6/30/2017,BLL_1722,0,4256.086839,0,25.5461936,0,0,-7018.910534,0,0,0,0,0,0,0,34.16666667
6/30/2017,BLL_1722,0,4203.03886,0,23.54751122,0,0,-7015.778735,0,0,0,0,0,0,0,34.25
6/30/2017,BLL_1722,0,4150.696323,0,19.96426623,0,0,-7011.583225,0,0,0,0,0,0,0,34.33333333
6/30/2017,BLL_1722,0,4099.032228,0,16.05176061,0,0,-7006.606506,0,0,0,0,0,0,0,34.41666667
6/30/2017,BLL_1722,0,4048.031894,0,14.06893194,0,0,-7000.972887,0,0,0,0,0,0,0,34.5
6/30/2017,BLL_1722,0,3997.683743,0,12.13045342,0,0,-6994.836219,0,0,0,0,0,0,0,34.58333333
6/30/2017,BLL_1722,0,3947.977131,0,10.23556336,0,0,-6988.260047,0,0,0,0,0,0,0,34.66666667
6/30/2017,BLL_1722,0,3943.430389,0,-193.2037656,0,0,-7001.04805,0,0,0,0,0,0,0,34.75
6/30/2017,BLL_1722,0,3990.320375,0,-809.4640573,0,0,-7123.301899,0,0,0,0,0,0,0,34.83333333
6/30/2017,BLL_1722,0,4064.042337,0,-791.4941879,0,0,-7232.411523,0,0,0,0,0,0,0,34.91666667
6/30/2017,BLL_1722,0,4012.589796,0,24.39728405,0,0,-7242.478643,0,0,0,0,0,0,0,35
6/30/2017,BLL_1722,0,3961.95397,0,23.08870314,0,0,-7244.706359,0,0,0,0,0,0,0,35.08333333
6/30/2017,BLL_1722,0,3912.124263,0,21.80752119,0,0,-7243.678696,0,0,0,0,0,0,0,35.16666667
6/30/2017,BLL_1722,0,3862.990359,0,20.0972254,0,0,-7240.895836,0,0,0,0,0,0,0,35.25
6/30/2017,BLL_1722,0,3814.514845,0,17.00902263,0,0,-7237.069441,0,0,0,0,0,0,0,35.33333333
6/30/2017,BLL_1722,0,3766.673442,0,13.6940875,0,0,-7232.463126,0,0,0,0,0,0,0,35.41666667
6/30/2017,BLL_1722,0,3719.452179,0,11.99831551,0,0,-7227.178808,0,0,0,0,0,0,0,35.5
6/30/2017,BLL_1722,0,3672.841042,0,10.3404731,0,0,-7221.364095,0,0,0,0,0,0,0,35.58333333
6/30/2017,BLL_1722,0,3626.830075,0,8.719911549,0,0,-7215.077455,0,0,0,0,0,0,0,35.66666667
6/30/2017,BLL_1722,0,3623.970986,0,-162.7828108,0,0,-7228.408871,0,0,0,0,0,0,0,35.75
6/30/2017,BLL_1722,0,3753.372583,0,-694.5818524,0,0,-7386.574675,0,0,0,0,0,0,0,35.83333333
6/30/2017,BLL_1722,0,3930.187078,0,-656.766379,0,0,-7540.847061,0,0,0,0,0,0,0,35.91666667
6/30/2017,BLL_1722,0,3879.923517,0,20.65066549,0,0,-7545.070675,0,0,0,0,0,0,0,36
6/30/2017,BLL_1722,0,3830.542964,0,19.53251704,0,0,-7541.562454,0,0,0,0,0,0,0,36.08333333
6/30/2017,BLL_1722,0,3781.962468,0,18.43777424,0,0,-7535.445221,0,0,0,0,0,0,0,36.16666667
6/30/2017,BLL_1722,0,3734.048085,0,16.98334528,0,0,-7528.160035,0,0,0,0,0,0,0,36.25
6/30/2017,BLL_1722,0,3686.765438,0,14.34747543,0,0,-7521.526762,0,0,0,0,0,0,0,36.33333333
6/30/2017,BLL_1722,0,3640.068676,0,11.56679382,0,0,-7515.690243,0,0,0,0,0,0,0,36.41666667
6/30/2017,BLL_1722,0,3593.932617,0,10.12535309,0,0,-7510.375132,0,0,0,0,0,0,0,36.5
6/30/2017,BLL_1722,0,3548.359819,0,8.716118066,0,0,-7505.490494,0,0,0,0,0,0,0,36.58333333
6/30/2017,BLL_1722,0,3503.349575,0,7.33854377,0,0,-7500.961445,0,0,0,0,0,0,0,36.66666667
6/30/2017,BLL_1722,0,3499.511877,0,-134.4580076,0,0,-7515.438639,0,0,0,0,0,0,0,36.75
6/30/2017,BLL_1722,0,3687.938945,0,-926.4909905,0,0,-7260.698585,0,0,0,0,0,0,0,36.83333333
6/30/2017,BLL_1722,0,3626.915871,0,-612.8227169,0,0,-6789.972245,0,0,0,0,0,0,0,36.91666667
6/30/2017,BLL_1722,0,3580.72641,0,21.47026304,0,0,-6794.665979,0,0,0,0,0,0,0,37
6/30/2017,BLL_1722,0,3535.221671,0,20.43291198,0,0,-6793.685236,0,0,0,0,0,0,0,37.08333333
6/30/2017,BLL_1722,0,3490.387242,0,19.41787078,0,0,-6790.891356,0,0,0,0,0,0,0,37.16666667
6/30/2017,BLL_1722,0,3446.142759,0,18.11015132,0,0,-6787.256025,0,0,0,0,0,0,0,37.25
6/30/2017,BLL_1722,0,3402.467757,0,14.90887857,0,0,-6783.088795,0,0,0,0,0,0,0,37.33333333
6/30/2017,BLL_1722,0,3359.355903,0,12.22940913,0,0,-6778.507441,0,0,0,0,0,0,0,37.41666667
6/30/2017,BLL_1722,0,3316.798375,0,10.80563748,0,0,-6773.538941,0,0,0,0,0,0,0,37.5
6/30/2017,BLL_1722,0,3274.787344,0,9.415129812,0,0,-6768.262612,0,0,0,0,0,0,0,37.58333333
6/30/2017,BLL_1722,0,3233.315415,0,8.05727494,0,0,-6762.705747,0,0,0,0,0,0,0,37.66666667
6/30/2017,BLL_1722,0,3214.465807,0,-106.2355252,0,0,-6650.547124,0,0,0,0,0,0,0,37.75
6/30/2017,BLL_1722,0,3360.022034,0,-686.0551314,0,0,-6719.778486,0,0,0,0,0,0,0,37.83333333
6/30/2017,BLL_1722,0,3438.432861,0,-494.0973963,0,0,-6706.461567,0,0,0,0,0,0,0,37.91666667
6/30/2017,BLL_1722,0,3394.211253,0,17.6557287,0,0,-6700.911781,0,0,0,0,0,0,0,38
6/30/2017,BLL_1722,0,3350.671432,0,16.60405063,0,0,-6690.484467,0,0,0,0,0,0,0,38.08333333
6/30/2017,BLL_1722,0,3307.786777,0,15.57593527,0,0,-6678.751033,0,0,0,0,0,0,0,38.16666667
6/30/2017,BLL_1722,0,3265.476395,0,14.31952262,0,0,-6666.738821,0,0,0,0,0,0,0,38.25
6/30/2017,BLL_1722,0,3223.708975,0,11.96658014,0,0,-6654.926173,0,0,0,0,0,0,0,38.33333333
6/30/2017,BLL_1722,0,3182.472445,0,9.674547505,0,0,-6643.491753,0,0,0,0,0,0,0,38.41666667
6/30/2017,BLL_1722,0,3141.754808,0,8.392980397,0,0,-6632.473409,0,0,0,0,0,0,0,38.5
6/30/2017,BLL_1722,0,3101.549337,0,7.141954501,0,0,-6621.882959,0,0,0,0,0,0,0,38.58333333
6/30/2017,BLL_1722,0,3061.849637,0,5.9209184,0,0,-6611.734187,0,0,0,0,0,0,0,38.66666667
6/30/2017,BLL_1722,0,2969.483829,0,0.852197574,0,0,-6319.971952,0,0,0,0,0,0,0,38.75
6/30/2017,BLL_1722,0,3148.946357,0,-508.2035821,0,0,-6486.413517,0,0,0,0,0,0,0,38.83333333
6/30/2017,BLL_1722,0,2833.779755,0,-381.0100376,0,0,-4716.252644,0,0,0,0,0,0,0,38.91666667
6/30/2017,BLL_1722,0,2797.091354,0,12.1791678,0,0,-4707.872244,0,0,0,0,0,0,0,39
6/30/2017,BLL_1722,0,2760.950426,0,11.46409702,0,0,-4697.820999,0,0,0,0,0,0,0,39.08333333
6/30/2017,BLL_1722,0,2725.307854,0,10.76508542,0,0,-4687.083556,0,0,0,0,0,0,0,39.16666667
6/30/2017,BLL_1722,0,2690.142827,0,10.13768226,0,0,-4676.089674,0,0,0,0,0,0,0,39.25
6/30/2017,BLL_1722,0,2655.442646,0,8.400549542,0,0,-4665.048315,0,0,0,0,0,0,0,39.33333333
6/30/2017,BLL_1722,0,2621.198925,0,6.744964843,0,0,-4653.970022,0,0,0,0,0,0,0,39.41666667
6/30/2017,BLL_1722,0,2587.40499,0,5.866641614,0,0,-4642.887442,0,0,0,0,0,0,0,39.5
6/30/2017,BLL_1722,0,2554.054208,0,5.009155505,0,0,-4631.815554,0,0,0,0,0,0,0,39.58333333
6/30/2017,BLL_1722,0,2521.14045,0,4.17212071,0,0,-4620.756271,0,0,0,0,0,0,0,39.66666667
6/30/2017,BLL_1722,0,2516.889718,0,-59.51356658,0,0,-4626.025086,0,0,0,0,0,0,0,39.75
6/30/2017,BLL_1722,0,2431.228094,0,-383.3579205,0,0,-4574.537177,0,0,0,0,0,0,0,39.83333333
6/30/2017,BLL_1722,0,2524.613988,0,-303.8143959,0,0,-4697.993248,0,0,0,0,0,0,0,39.91666667
6/30/2017,BLL_1722,0,2491.379195,0,9.944019591,0,0,-4691.591935,0,0,0,0,0,0,0,40
6/30/2017,BLL_1722,0,2458.645419,0,9.424677744,0,0,-4683.706418,0,0,0,0,0,0,0,40.08333333
6/30/2017,BLL_1722,0,2426.369646,0,8.916695187,0,0,-4675.171261,0,0,0,0,0,0,0,40.16666667
6/30/2017,BLL_1722,0,2394.53408,0,8.216385739,0,0,-4666.370944,0,0,0,0,0,0,0,40.25
6/30/2017,BLL_1722,0,2363.127375,0,6.897510168,0,0,-4657.502155,0,0,0,0,0,0,0,40.33333333
6/30/2017,BLL_1722,0,2332.141652,0,5.605836857,0,0,-4648.577309,0,0,0,0,0,0,0,40.41666667
6/30/2017,BLL_1722,0,2301.57057,0,4.927406384,0,0,-4639.625453,0,0,0,0,0,0,0,40.5
6/30/2017,BLL_1722,0,2271.408098,0,4.265047144,0,0,-4630.661834,0,0,0,0,0,0,0,40.58333333
6/30/2017,BLL_1722,0,2241.64849,0,3.618461168,0,0,-4621.687415,0,0,0,0,0,0,0,40.66666667
6/30/2017,BLL_1722,0,2237.88347,0,-55.96285075,0,0,-4628.917842,0,0,0,0,0,0,0,40.75
6/30/2017,BLL_1722,0,2394.250453,0,-282.4581819,0,0,-4770.49243,0,0,0,0,0,0,0,40.83333333
6/30/2017,BLL_1722,0,2484.587949,0,-229.5028822,0,0,-4897.119783,0,0,0,0,0,0,0,40.91666667
6/30/2017,BLL_1722,0,2451.325701,0,7.811431313,0,0,-4891.074779,0,0,0,0,0,0,0,41
6/30/2017,BLL_1722,0,2418.59125,0,7.350942945,0,0,-4883.556552,0,0,0,0,0,0,0,41.08333333
6/30/2017,BLL_1722,0,2386.327429,0,6.900981552,0,0,-4875.381024,0,0,0,0,0,0,0,41.16666667
6/30/2017,BLL_1722,0,2354.513845,0,6.342350297,0,0,-4866.927396,0,0,0,0,0,0,0,41.25
6/30/2017,BLL_1722,0,2323.137561,0,5.311255249,0,0,-4858.38491,0,0,0,0,0,0,0,41.33333333
6/30/2017,BLL_1722,0,2292.189976,0,4.289792088,0,0,-4849.767855,0,0,0,0,0,0,0,41.41666667
6/30/2017,BLL_1722,0,2261.664386,0,3.726374908,0,0,-4841.108248,0,0,0,0,0,0,0,41.5
6/30/2017,BLL_1722,0,2231.554386,0,3.176590142,0,0,-4832.422507,0,0,0,0,0,0,0,41.58333333
6/30/2017,BLL_1722,0,2201.853949,0,2.64017888,0,0,-4823.712107,0,0,0,0,0,0,0,41.66666667
6/30/2017,BLL_1722,0,2196.994185,0,-38.39071847,0,0,-4830.692216,0,0,0,0,0,0,0,41.75
6/30/2017,BLL_1722,0,1773.055833,0,-217.8941029,0,0,-4657.867177,0,0,0,0,0,0,0,41.83333333
6/30/2017,BLL_1722,0,1868.846769,0,-158.4441995,0,0,-4786.565134,0,0,0,0,0,0,0,41.91666667
6/30/2017,BLL_1722,0,1844.02593,0,5.754739786,0,0,-4782.309169,0,0,0,0,0,0,0,42
6/30/2017,BLL_1722,0,1819.60737,0,5.419101304,0,0,-4777.476294,0,0,0,0,0,0,0,42.08333333
6/30/2017,BLL_1722,0,1795.542914,0,5.091303185,0,0,-4772.454795,0,0,0,0,0,0,0,42.16666667
6/30/2017,BLL_1722,0,1771.814271,0,4.683639939,0,0,-4767.396889,0,0,0,0,0,0,0,42.25
6/30/2017,BLL_1722,0,1748.409849,0,3.882516397,0,0,-4762.45557,0,0,0,0,0,0,0,42.33333333
6/30/2017,BLL_1722,0,1725.307333,0,3.162133938,0,0,-4757.631724,0,0,0,0,0,0,0,42.41666667
