Time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM_V,REN_COMM_V,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
2047-08-23,1169097.98793771,496868.437781556,30519.7905994868,0,26226.917188898,0,0,816352.567079409,0,0.0,0.0,0,0,0,0,-1377.00154585357,537195815.655806
2047-09-22,1166101.85640033,501115.937940161,30375.2226636772,0,25902.9970938423,0,0,807169.685971885,0,0.0,0.0,0,0,0,0,-1380.0787788898,532503015.893372
2047-10-22,1158311.38740224,498335.988057249,30222.3665150968,0,25702.2232368544,0,0,809769.113876674,0,0.0,0.0,0,0,0,0,-1386.53533660168,528460918.76493
2047-11-21,1148686.40494369,497143.570777658,31014.2329121362,0,25367.6092443687,0,0,804979.513152987,0,0.0,0.0,0,0,0,0,-1386.78636665963,524137970.407461
2047-12-21,1146760.18188645,496356.694439954,31337.4735124088,0,25131.0689081306,0,0,804810.358950371,0,0.0,0.0,0,0,0,0,-1386.30676077801,522654946.477088
2048-01-20,1135618.98024723,493928.064167254,31207.1174082598,0,24833.095736321,0,0,798837.99804614,0,0.0,0.0,0,0,0,0,-1379.06273988124,517710054.37953
2048-02-19,1124553.92646546,490013.924206286,31110.3681082997,0,24597.0099977696,0,0,800574.12527386,0,0.0,0.0,0,0,0,0,-1380.25250376243,512565333.534646
2048-03-20,1115371.03250407,479242.463817811,31115.445541414,0,24342.6561919797,0,0,799535.443747194,0,0.0,0.0,0,0,0,0,-1382.67470696163,508305358.721578
2048-04-19,1083382.7445709,477325.229113441,29299.7885864813,0,23875.0104520601,0,0,774163.532852654,0,0.0,0.0,0,0,0,0,-1391.90069540162,497736154.589532
2048-05-19,1074061.41971872,475260.876480736,29854.8970178996,0,23593.8047650112,0,0,772939.485103135,0,0.0,0.0,0,0,0,0,-1353.30761936661,493745654.14224
2048-06-18,1070956.93452579,477913.535265594,29552.9240671379,0,23333.0626603803,0,0,770784.373757293,0,0.0,0.0,0,0,0,0,-1357.57521951528,490722713.277154
2048-07-18,1067920.71761877,480151.350790335,29098.199207862,0,22985.4343341863,0,0,760203.048871772,0,0.0,0.0,0,0,0,0,-1344.47144565413,487849960.391818
2048-08-17,1072313.40021931,483212.4609027,29483.4061310379,0,22705.8380937121,0,0,757026.274820238,0,0.0,0.0,0,0,0,0,-1359.49163719943,484306682.342372
2048-09-16,1072855.42723617,488726.944887596,29346.2581745745,0,22411.9668481621,0,0,751751.973135103,0,0.0,0.0,0,0,0,0,-1367.84710795098,481076899.731161
2048-10-16,1063904.36918558,483330.165644992,29226.8042608045,0,22191.874410574,0,0,749728.626832409,0,0.0,0.0,0,0,0,0,-1375.98936985752,476808348.971422
2048-11-15,1061593.44603157,483786.736310662,30127.3588706502,0,21992.5606438615,0,0,749701.012731855,0,0.0,0.0,0,0,0,0,-1379.7804913714,474402484.720616
2048-12-15,1054147.36303658,484059.179100417,30815.7099295271,0,21593.6211585682,0,0,735276.744438025,0,0.0,0.0,0,0,0,0,-1354.07090186591,471275752.201745
2049-01-14,1042954.70596744,481605.855263051,30515.3166228381,0,21326.2810152624,0,0,717596.250808726,0,0.0,0.0,0,0,0,0,-1341.44360713553,466711228.321497
2049-02-13,1034684.93744,477919.520041781,30435.739790111,0,21193.1645419983,0,0,719589.104887291,0,0.0,0.0,0,0,0,0,-1343.57504703619,462883116.890129
2049-03-15,1023957.15879186,476500.485218686,30476.002558454,0,20868.117347929,0,0,711493.690489747,0,0.0,0.0,0,0,0,0,-1317.05886069377,458053144.926619
2049-04-14,1015393.19829565,473531.560515005,30152.1553651122,0,20673.9892627474,0,0,712724.126604683,0,0.0,0.0,0,0,0,0,-1327.51652096627,454748535.230431
2049-05-14,1008226.32067881,472063.609854812,30743.6218558309,0,20472.6154897897,0,0,711817.427683239,0,0.0,0.0,0,0,0,0,-1334.53367969845,451097716.268386
2049-06-13,1000296.03655569,472948.682476778,30433.040449307,0,20257.0725753736,0,0,702898.331173738,0,0.0,0.0,0,0,0,0,-1336.90762047932,445336606.889068
2049-07-13,1004567.81827248,475220.029888219,30626.2713403028,0,20130.09584436,0,0,704848.570805886,0,0.0,0.0,0,0,0,0,-1345.71462592268,444346976.622509
2049-08-12,1007057.7505389,481207.156636085,30969.2713447017,0,19756.5049709245,0,0,698812.862926634,0,0.0,0.0,0,0,0,0,-1361.81412317806,439809275.769674
2049-09-11,1007198.89015158,486838.108523638,30915.1375805028,0,19573.4857082362,0,0,698354.028923569,0,0.0,0.0,0,0,0,0,-1372.11127764249,437617205.12298
2049-10-11,999546.434830051,481227.467792568,30258.6738576204,0,19419.8193140374,0,0,701773.928155823,0,0.0,0.0,0,0,0,0,-1381.1274847314,433815815.440666
2049-11-10,996792.502289711,481668.666886529,30751.0887973492,0,19270.6983263574,0,0,701135.802305106,0,0.0,0.0,0,0,0,0,-1379.95035133042,431424615.45991
2049-12-10,991488.714568304,481869.987841137,31089.0225719928,0,18952.7549902098,0,0,692485.958329665,0,0.0,0.0,0,0,0,0,-1377.03855433405,429267785.425999
2050-01-09,983308.259118607,479328.843045814,30956.3428494438,0,18685.7909142529,0,0,689092.466176443,0,0.0,0.0,0,0,0,0,-1368.15502579117,425528062.692052
2050-02-08,973308.206197291,475585.017931987,30875.2676970949,0,18414.2860180125,0,0,684733.303352653,0,0.0,0.0,0,0,0,0,-1361.18851173324,420562416.042033
2050-03-10,963730.392041206,474241.187882096,30198.4782484906,0,18175.7016190188,0,0,680627.096794667,0,0.0,0.0,0,0,0,0,-1354.42049509642,416251377.308592
